URL,Status,Indexability,Google coverage (URL Inspection 2026-09-02),Last crawl (Google),Canonical,Page type,Primary entity (H1),Primary intent,Main words,SVG words,Collapsed <details> words,Internal inlinks (all),Internal inlinks (in-content),Outlinks internal,Outlinks external,Schema,Last modified (sitemap),dateModified (JSON-LD),Duplicate cluster,Conversion action,Title len,Desc len,og:image,Risk,Recommendation
/pt/produto/wooden-rfid-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/produto/uhf-wristband/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/produto/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/produto/mifare-desfire-ev2-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/produto/java-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/etiqueta-do-produto/nfc-tap-here-sticker/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/about/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/pt/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/product-category/products/rfid-readers/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/blog/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/about/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E8%A3%BD%E5%93%81/nfc-ring/,301→/products/nfc-ring/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E8%A3%BD%E5%93%81/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E8%A3%BD%E5%93%81/mifare-plus%E3%82%AB%E3%83%BC%E3%83%89/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E8%A3%BD%E5%93%81/%E3%83%92%E3%82%BF%E3%82%B02%E3%82%AB%E3%83%BC%E3%83%89/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E8%A3%BD%E5%93%81/%E3%82%B8%E3%83%A3%E3%83%90%E3%82%AB%E3%83%BC%E3%83%89/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/%E5%95%86%E5%93%81%E3%82%BF%E3%82%B0/rfid-key-tags/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ja/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/schede-mifare-desfire-ev2/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/hitag-2-card/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/carta-legale/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/car-transponder-chip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/product-category/urunler/rfid-tags/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/product-category/produtos/rfid-keyfobs/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/product-category/produkte/rfid-labels/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/product-category/products/rfid-cards/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%AA%D7%92-%D7%9E%D7%95%D7%A6%D7%A8/washable-rfid-tags/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%AA%D7%92-%D7%9E%D7%95%D7%A6%D7%A8/smartcard-writer/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%AA%D7%92-%D7%9E%D7%95%D7%A6%D7%A8/125khz-rfid-sticker/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%9E%D7%95%D6%BC%D7%A6%D6%B8%D7%A8/uhf-wristband/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%9E%D7%95%D6%BC%D7%A6%D6%B8%D7%A8/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-nfc/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/%D7%9E%D7%95%D6%BC%D7%A6%D6%B8%D7%A8/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%9E%D7%99%D7%A4%D7%90%D7%A8-%D7%93%D7%A1%D7%A4%D7%99%D7%99%D7%A8/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/he/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/mifare-desfire-ev2-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/hitag-2-card/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/felica-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/carte-legendaire/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/carte-java/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/car-transponder-chip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/etiquette-de-produit/nfc-tap-here-sticker/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/etiquette-de-produit/mifare-classic-nfc/,301→/products/rfid-cards/mifare-classic-1k-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/etiquette-de-produit/coding-nfc-tags/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/contact/,301→/contact/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/about/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D9%85%D8%AD%D8%B5%D9%88%D9%84/acr122u/,301→/products/rfid-readers/desktop-nfc-reader-encoder/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D9%85%D8%AD%D8%B5%D9%88%D9%84/%DA%A9%D8%A7%D8%B1%D8%AA-%D8%B5%D8%AF%D9%81%DB%8C/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D9%85%D8%AD%D8%B5%D9%88%D9%84/%DA%A9%D8%A7%D8%B1%D8%AA%D9%87%D8%A7%DB%8C-%D9%85%D8%A7%DB%8C%D9%81%D8%B1-%D8%AF%D8%B3%D9%81%D8%A7%DB%8C%D8%B1-ev2/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D9%85%D8%AD%D8%B5%D9%88%D9%84/%DA%A9%D8%A7%D8%B1%D8%AA%D9%87%D8%A7%DB%8C-%D9%85%D8%A7%DB%8C%D9%81%D8%B1-%D8%AF%D8%B3%D9%81%D8%A7%DB%8C%D8%B1/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D8%A8%D8%B1%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%B5%D9%88%D9%84/hid-proximity-fob/,301→/products/rfid-keyfobs/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D8%A8%D8%B1%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%B5%D9%88%D9%84/hid-125-khz-proximity-cards/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D8%A8%D8%B1%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%B5%D9%88%D9%84/%DA%A9%D8%A7%D8%B1%D8%AA%D9%87%D8%A7%DB%8C-%D8%AC%D8%A7%D9%88%D8%A7-%D8%AC%DB%8C%DA%A9%D8%A7%D9%BE/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D8%A8%D8%B1%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%B5%D9%88%D9%84/%D8%AC%DB%8C%DA%A9%D8%A7%D9%BE-%DB%B4%DB%B0-%DA%A9%D8%A7%D8%B1%D8%AA-%D8%AE%D8%A7%D9%84%DB%8C/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/%D8%A8%D8%B1%DA%86%D8%B3%D8%A8-%D9%85%D8%AD%D8%B5%D9%88%D9%84/%D8%AC%DB%8C%DA%A9%D8%A7%D9%BE-%DB%B4%DB%B0-%D9%87%D8%B2%D8%A7%D8%B1/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fa/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/tarjeta-legic/,301→/products/rfid-cards/legic-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/pulseras-rfid-para-hoteles/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/mifare-stickers/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/mifare-desfire-ev2-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/mifare-desfire-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/hotel-key-cards/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/hitag-2-card/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/car-transponder-chip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/etiqueta-del-producto/rfid-mifare-classic/,301→/products/rfid-cards/mifare-classic-1k-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/contacto/,301→/contact/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/blog/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/shop/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produktkategorie/produkte/rfid-labels/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produktkategorie/produkte/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/wooden-rfid-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/uhf-armband/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/rfid-sticker-on-headlight/,301→/products/rfid-labels/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/rfid-event-armband-2/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/nfc-ring/,301→/products/nfc-ring/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/nfc-lese-schreibgerat-mit-kostenlosen-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/mifare-desfire-ev2-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/legic-karte/,301→/products/rfid-cards/legic-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/hotelschlusselkarten/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/hitag-2-karte/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/google-review-nfc-card/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/auto-transponderchip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt-tag/flipper-zero-mifare-desfire/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/blog/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/shop/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/smartkortskriver/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/printbare-rfid-kort/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/nfc-reader-writer/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/nfc-card-reader-writer/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/hotelnogler/,301→/products/rfid-keyfobs/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktmaerke/emv-kort-med-dobbelt-graenseflade/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktkategori/urunler/rfid-wristbands/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produktkategori/produkter/rfid-wristbands/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/t5577-kort/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/rfid-silikone-armband/,301→/products/rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/nfc-reader-writer-with-free-sdks/,301→/products/rfid-readers/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/mifare-plus-card/,301→/products/rfid-cards/mifare-plus-se-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/mifare-desfire-ev2-kort/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/legitimt-kort/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/hotelnoglekort/,301→/products/rfid-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/biltransponderchip/,301→/products/rfid-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/kontakte/,301→/contact/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/about/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ar/shop/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/es/producto/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/ru/produkt/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/de/produkt/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/fr/produit/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/da/produkt/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/it/prodotto/java-card/,301→/products/rfid-cards/java-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/compare/mifare-plus-vs-desfire/,301→/compare/mifare-plus-ev2-vs-desfire-ev3/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/compare/pps-vs-silicone-laundry-tags/,301→/compare/pps-vs-silicone-vs-textile-rfid-laundry-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-tags/rfid-on-metal-uhf-tag/,301→/products/rfid-tags/rfid-anti-metal-tag/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-wristbands/nfc-payment-wristband/,301→/products/rfid-wristbands/cashless-payment-rfid-wristband/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-wristbands/tyvek-rfid-wristband/,301→/products/rfid-wristbands/rfid-tyvek-wristband/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-cards/mifare-ultralight-c-cards/,301→/products/rfid-cards/mifare-ultralight-c-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-cards/mifare-desfire-ev3-cards/,301→/products/rfid-cards/mifare-desfire-ev3-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-cards/rfid-dual-frequency-card/,301→/products/rfid-cards/dual-frequency-rfid-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/products/rfid-cards/transparent-clear-nfc-card/,301→/products/rfid-cards/transparent-nfc-card/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/ntag213-vs-ntag215-vs-ntag216/,301→/compare/ntag213-vs-ntag215-vs-ntag216/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/em4100-vs-t5577-125khz-comparison/,301→/compare/em4100-vs-t5577/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/magnetic-stripe-vs-rfid-hotel-cards/,301→/compare/rfid-vs-magnetic-hotel-key-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/compare/rfid-hotel-card-vs-magnetic-stripe/,301→/compare/rfid-vs-magnetic-hotel-key-cards/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/pps-vs-silicone-vs-textile-laundry-tags/,301→/compare/pps-vs-silicone-vs-textile-rfid-laundry-tags/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/silicone-vs-fabric-vs-tyvek-wristbands/,301→/compare/silicone-vs-fabric-vs-woven-rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/how-to-choose-rfid-wristband-material/,301→/compare/silicone-vs-fabric-vs-woven-rfid-wristbands/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/hotel-key-card-encoding-explained/,301→/guides/hotel-key-card-encoding/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/hotel-key-card-design-printing/,301→/guides/hotel-key-card-artwork-and-printing-checklist/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/walmart-rfid-mandate-2026-supplier-compliance/,301→/guides/walmart-rfid-tagging-mandate/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/rfid-laundry-system-payback-period/,301→/blog/rfid-laundry-system-roi/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/blog/rfid-wristbands-music-festival-2026/,301→/blog/rfid-wristbands-festivals-events/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/about/case-studies/,301→/case-studies/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/lp/uhf-rfid-tag-manufacturer/,301→/lp/rfid-tag-factory/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/resources/downloads/,301→/resources/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/downloads/gs1-sgtin-96-encoding-template.xlsx/,301→/resources/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/downloads/hotel-key-card-artwork-template.pdf/,301→/resources/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/downloads/dscsa-item-level-rfid-brief.pdf/,301→/resources/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/en/rfid/,301→/products/all/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/product-tag/:path(.*)/,301→/products/all/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/product-category/:path(.*)/,301→/products/all/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/tag/:path(.*)/,301→/blog/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/category/:path(.*)/,301→/blog/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/author/:path(.*)/,301→/about/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/cart/:path(.*)/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/checkout/:path(.*)/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/my-account/:path(.*)/,301→/,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/wp-content/:path(.*)/,301→/site-assets/wp-content/:path,redirect,,,,legacy-redirect,,legacy,,,,0,0,,,,,,,,,,,,KEEP
/case-studies//,"404 (linked internally, not built, not redirected)",n/a,,,,broken-link-target,,,,,,536,,,,,,,,,,,,broken internal link from 536 pages e.g. /,IMPROVE (fix link or add redirect)
/downloads/rfid-rfp-template.docx,"404 (linked internally, not built, not redirected)",n/a,,,,broken-link-target,,,,,,1,,,,,,,,,,,,broken internal link from 1 pages e.g. /blog/rfid-rfp-template-questions-suppliers/,IMPROVE (fix link or add redirect)
/downloads/rfid-roi-calculator.xlsx,"404 (linked internally, not built, not redirected)",n/a,,,,broken-link-target,,,,,,1,,,,,,,,,,,,broken internal link from 1 pages e.g. /blog/rfid-rfp-template-questions-suppliers/,IMPROVE (fix link or add redirect)
